_key,endTime,artistName,trackName,msPlayed
8481,2024-10-27 15:40,Filatov & Karas,Лирика (feat. Masha),142415
8482,2024-10-27 22:37,Malbec,Гипнозы,163834
8483,2024-10-27 22:42,MiyaGi & Endspiel,I Got Love,276687
8484,2024-10-27 22:44,Akmal',По полюшку,133170
8485,2024-10-27 22:47,Geegun,Отпусти,197813
8486,2024-10-27 22:50,Lolita,По-другому,208304
8487,2024-10-27 22:55,Artem Pivovarov,Кислород,251518
8488,2024-10-27 22:58,HammAli & Navai,Любить - это так бесполезно,222466
8489,2024-10-27 23:02,Vera Brezhneva,Реальная жизнь,232851
8490,2024-10-27 23:05,JONY,Без тебя я не я,200689
8491,2024-10-27 23:06,Filatov & Karas,Алиса,61355
8492,2024-10-27 23:10,Artik & Asti,Никому не отдам,218000
8493,2024-10-27 23:14,Dabro,Юность,219692
8494,2024-10-27 23:16,#2Mashi,Корабль-Печаль,172682
8495,2024-10-27 23:19,Konfuz,Кайф ты поймала,146242
8496,2024-10-27 23:22,IOWA,Маршрутка,191045
8497,2024-10-27 23:25,HammAli & Navai,Друг или враг,160285
8498,2024-10-27 23:28,NЮ,18,184666
8499,2024-10-27 23:32,HammAli & Navai,Пустите меня на танцпол,256271
8500,2024-10-27 23:37,Rauf & Faik,Колыбельная,233397
8501,2024-10-27 23:38,Billie Eilish,BITTERSUITE,16426
8502,2024-10-27 23:38,HammAli & Navai,Как тебя забыть,54767
8503,2024-10-27 23:39,Billie Eilish,SKINNY,18069
8504,2024-10-27 23:44,Billie Eilish,CHIHIRO,303440
8505,2024-10-27 23:47,Billie Eilish,LUNCH,179586
8506,2024-10-27 23:51,Billie Eilish,BLUE,202885
8507,2024-10-27 23:56,Billie Eilish,THE GREATEST,289151
8508,2024-10-27 23:57,Miley Cyrus,Flowers,21504
8509,2024-10-27 23:57,Tove Lo,Habits (Stay High),42
8510,2024-10-27 23:58,Shawn Mendes,Treat You Better,191
8511,2024-10-27 23:58,Ariana Grande,Love Me Harder,234
8512,2024-10-27 23:58,Billie Eilish,WILDFLOWER,213
8513,2024-10-27 23:58,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,170
8514,2024-10-27 23:58,Billie Eilish,THE DINER,12181
8515,2024-10-28 00:01,Okean Elzy,Коли тебе нема,17112
8516,2024-10-28 00:01,HammAli & Navai,Прятки,193431
8517,2024-10-28 00:04,Malbec,Гипнозы,163834
8518,2024-10-28 17:56,5sta Family,Зачем,105716
8519,2024-10-28 19:48,Billie Eilish,SKINNY,3420
8520,2024-10-28 19:52,Billie Eilish,WILDFLOWER,261466
8521,2024-10-28 19:57,Billie Eilish,THE GREATEST,293840
8522,2024-10-28 20:04,Billie Eilish,L’AMOUR DE MA VIE,333986
8523,2024-10-28 20:08,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],271969
8524,2024-10-28 20:11,Billie Eilish,ilomilo,156370
8525,2024-10-28 20:14,Billie Eilish,THE DINER,184206
8526,2024-10-28 20:17,Billie Eilish,BITTERSUITE,167570
8527,2024-10-28 20:19,Billie Eilish,LUNCH,12500
8528,2024-10-28 20:19,Billie Eilish,NDA,104420
8529,2024-10-28 20:19,Billie Eilish,WILDFLOWER,1350
8530,2024-10-28 20:22,Billie Eilish,LUNCH,179586
8531,2024-10-28 20:25,Billie Eilish,BIRDS OF A FEATHER,210373
8532,2024-10-28 20:29,Billie Eilish,you should see me in a crown,940
8533,2024-10-28 20:29,Billie Eilish,Happier Than Ever,2820
8534,2024-10-28 20:29,Billie Eilish,when the party's over,1240
8535,2024-10-28 20:29,Billie Eilish,WILDFLOWER,216229
8536,2024-10-28 20:29,Billie Eilish,L’AMOUR DE MA VIE,14650
8537,2024-10-28 20:34,Billie Eilish,L’AMOUR DE MA VIE,275680
8538,2024-10-28 20:37,Billie Eilish,when the party's over,196077
8539,2024-10-28 20:42,Billie Eilish,TV,4550
8540,2024-10-28 20:42,Billie Eilish,BITTERSUITE,298440
8541,2024-10-28 20:42,Billie Eilish,Oxytocin,30511
8542,2024-10-28 20:43,Billie Eilish,ilomilo,13560
8543,2024-10-28 20:43,Billie Eilish,NDA,740
8544,2024-10-28 20:43,Billie Eilish,SKINNY,14490
8545,2024-10-28 23:32,Billie Eilish,ocean eyes,9720
8546,2024-10-28 23:32,Billie Eilish,bad guy,1560
8547,2024-10-28 23:32,Billie Eilish,lovely (with Khalid),2150
8548,2024-10-28 23:32,Billie Eilish,SKINNY,4860
8549,2024-10-28 23:37,Billie Eilish,CHIHIRO,303440
8550,2024-10-28 23:42,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],271969
8551,2024-10-28 23:45,Billie Eilish,Therefore I Am,173539
8552,2024-10-28 23:47,Billie Eilish,everything i wanted,172809
8553,2024-10-28 23:49,Billie Eilish,idontwannabeyouanymore,102950
8554,2024-10-28 23:52,uniqe,ГЛАМУР,183030
8555,2024-10-28 23:52,Isabel LaRosa,Muse,8320
8556,2024-10-28 23:54,Megan Thee Stallion,Neva Play (feat. RM of BTS),8240
8557,2024-10-28 23:54,uniqe,ГЛАМУР,109790
8558,2024-10-28 23:57,uniqe,ГЛАМУР,86108
8559,2024-10-29 01:14,Mirage,Новый герой,230880
8560,2024-10-29 01:18,Eldzhey,Розовое вино,246818
8561,2024-10-29 01:21,Artik & Asti,Истеричка,221694
8562,2024-10-29 01:25,HammAli & Navai,Пустите меня на танцпол,256271
8563,2024-10-29 01:29,5sta Family,Вместе мы,215656
8564,2024-10-29 01:36,Ласковый Май,Седая ночь,417720
8565,2024-10-29 01:40,NЮ,Никто,1130
8566,2024-10-29 01:40,PIZZA,Назад,228330
8567,2024-10-29 01:40,VAVAN,Послала,1685
8568,2024-10-29 01:40,Arthur Pirozhkov,Зацепила,38680
8569,2024-10-29 01:40,Jah Khalib,Ты словно целая вселенная,1642
8570,2024-10-29 01:40,T-Fest,Улети,1386
8571,2024-10-29 01:41,IOWA,Маршрутка,60241
8572,2024-10-29 01:46,Tantsy Minus,Город,250720
8573,2024-10-29 01:49,NЮ,18,184666
8574,2024-10-29 01:51,Kamazz,Как ты там,137528
8575,2024-10-29 01:55,HammAli & Navai,А если это любовь?,240971
8576,2024-10-29 01:57,Dzharakhov,Я в моменте,126625
8577,2024-10-29 02:00,NЮ,Я надеюсь,179277
8578,2024-10-29 02:03,Bianka,Мальчик на Баду,172714
8579,2024-10-29 02:06,Calyxis,Незабудка,184032
8580,2024-10-29 02:09,5sta Family,Зачем,211899
8581,2024-10-29 02:26,Rauf & Faik,Колыбельная,233397
8582,2024-10-29 02:29,МОТ,Ты должна рядом быть,201428
8583,2024-10-29 02:34,Basta,неболей,334886
8584,2024-10-29 02:41,IOWA,Мама (Woodstock Mix),82528
8585,2024-10-30 14:30,Billie Eilish,BITTERSUITE,61848
8586,2024-10-30 14:35,Billie Eilish,WILDFLOWER,261466
8587,2024-10-30 14:38,Billie Eilish,you should see me in a crown,2901
8588,2024-10-30 14:38,Billie Eilish,TV,11968
8589,2024-10-30 14:38,Billie Eilish,THE GREATEST,162714
8590,2024-10-30 14:42,Billie Eilish,idontwannabeyouanymore,203569
8591,2024-10-30 14:43,Billie Eilish,ilomilo,65085
8592,2024-10-30 17:13,Billie Eilish,BITTERSUITE,1898
8593,2024-10-30 17:15,Billie Eilish,you should see me in a crown,19967
8594,2024-10-30 17:15,Billie Eilish,when the party's over,3093
8595,2024-10-30 17:15,Billie Eilish,Oxytocin,98218
8596,2024-10-30 17:15,Billie Eilish,THE DINER,18560
8597,2024-10-30 17:16,Billie Eilish,Therefore I Am,661
8598,2024-10-30 17:16,Billie Eilish,LUNCH,640
8599,2024-10-30 17:16,Billie Eilish,ilomilo,682
8600,2024-10-30 17:16,Billie Eilish,ocean eyes,1194
8601,2024-10-30 17:16,Charli xcx,Guess featuring billie eilish,1066
8602,2024-10-30 17:16,Billie Eilish,idontwannabeyouanymore,896
8603,2024-10-30 17:19,Billie Eilish,LUNCH,179586
8604,2024-10-30 17:21,Billie Eilish,BLUE,2489
8605,2024-10-30 17:21,Charli xcx,Guess featuring billie eilish,143330
8606,2024-10-30 17:28,Billie Eilish,everything i wanted,98261
8607,2024-10-31 15:09,Billie Eilish,everything i wanted,147104
8608,2024-10-31 15:14,Billie Eilish,L’AMOUR DE MA VIE,290220
8609,2024-10-31 15:15,Billie Eilish,L’AMOUR DE MA VIE,43791
8610,2024-10-31 15:18,Billie Eilish,bad guy,194087
8611,2024-10-31 15:23,Billie Eilish,WILDFLOWER,261466
8612,2024-10-31 15:26,Billie Eilish,lovely (with Khalid),200185
8613,2024-10-31 15:31,Billie Eilish,bury a friend,10290
8614,2024-10-31 15:31,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",1030
8615,2024-10-31 15:31,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],271969
8616,2024-10-31 15:36,Billie Eilish,Happier Than Ever,298899
8617,2024-10-31 15:39,Billie Eilish,BIRDS OF A FEATHER,210373
8618,2024-10-31 15:39,Billie Eilish,Male Fantasy,1260
8619,2024-10-31 15:39,Billie Eilish,THE GREATEST,12657
8620,2024-10-31 15:41,Billie Eilish,THE GREATEST,124680
8621,2024-10-31 15:42,Billie Eilish,SKINNY,920
8622,2024-10-31 15:42,Billie Eilish,Male Fantasy,6789
8623,2024-10-31 15:45,Billie Eilish,TV,11753
8624,2024-10-31 15:45,Billie Eilish,NDA,195776
8625,2024-10-31 15:50,Billie Eilish,CHIHIRO,303440
8626,2024-10-31 15:51,Billie Eilish,you should see me in a crown,690
8627,2024-10-31 15:51,Billie Eilish,Therefore I Am,1020
8628,2024-10-31 15:51,Billie Eilish,when the party's over,1200
8629,2024-10-31 15:51,Billie Eilish,BITTERSUITE,72509
8630,2024-10-31 15:51,Billie Eilish,ilomilo,1050
8631,2024-10-31 15:51,Billie Eilish,ocean eyes,580
8632,2024-10-31 15:51,Billie Eilish,Oxytocin,870
8633,2024-10-31 15:51,Billie Eilish,THE DINER,570
8634,2024-10-31 15:51,Billie Eilish,idontwannabeyouanymore,660
8635,2024-10-31 15:54,Billie Eilish,ilomilo,156370
8636,2024-10-31 15:57,Billie Eilish,Therefore I Am,173539
8637,2024-10-31 16:00,Billie Eilish,LUNCH,179586
8638,2024-10-31 16:02,Charli xcx,Guess featuring billie eilish,143330
8639,2024-10-31 16:05,Billie Eilish,BLUE,185162
8640,2024-10-31 16:07,Billie Eilish,everything i wanted,102580
8641,2024-10-31 16:09,Billie Eilish,L’AMOUR DE MA VIE,111588
8642,2024-10-31 20:52,Billie Eilish,bad guy,1100
8643,2024-10-31 20:52,Billie Eilish,L’AMOUR DE MA VIE,0
8644,2024-10-31 20:57,Billie Eilish,L’AMOUR DE MA VIE,333986
8645,2024-10-31 20:59,Billie Eilish,bad guy,122703
8646,2024-10-31 20:59,Billie Eilish,lovely (with Khalid),1160
8647,2024-10-31 20:59,Billie Eilish,WILDFLOWER,770
8648,2024-10-31 21:04,Billie Eilish,WILDFLOWER,261466
8649,2024-10-31 21:05,Billie Eilish,lovely (with Khalid),106403
8650,2024-10-31 21:10,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],271969
8651,2024-10-31 21:13,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],197950
8652,2024-11-03 01:13,George Michael,Careless Whisper,10101
8653,2024-11-04 01:53,George Michael,Careless Whisper,4160
8654,2024-11-04 01:58,Joji,Glimpse of Us,233456
8655,2024-11-04 02:01,uniqe,ГЛАМУР,181627
8656,2024-11-04 02:05,Joji,Glimpse of Us,233456
8657,2024-11-04 02:08,uniqe,ГЛАМУР,201179
8658,2024-11-04 02:08,uniqe,ТОЛПЫ КРИЧАТ,5845
8659,2024-11-04 02:11,uniqe,GLAMOUR - Slowed,199338
8660,2024-11-04 02:16,[Би-2],Серебро,277120
8661,2024-11-04 02:22,Ласковый Май,Белые розы,342333
8662,2024-11-04 02:27,Billie Eilish,BITTERSUITE,298440
8663,2024-11-04 02:33,Billie Eilish,CHIHIRO,303440
8664,2024-11-04 02:35,Charli xcx,Guess featuring billie eilish,141285
8665,2024-11-04 02:38,Billie Eilish,LUNCH,179586
8666,2024-11-04 02:41,Billie Eilish,THE DINER,186346
8667,2024-11-04 02:46,Billie Eilish,WILDFLOWER,261466
8668,2024-11-04 02:50,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],271969
8669,2024-11-04 02:53,Billie Eilish,ilomilo,156370
8670,2024-11-04 02:56,Billie Eilish,Oxytocin,210232
8671,2024-11-04 02:57,Billie Eilish,SKINNY,39080
8672,2024-11-04 03:01,Billie Eilish,everything i wanted,245425
8673,2024-11-04 03:03,Billie Eilish,CHIHIRO,125263
8674,2024-11-04 03:03,Billie Eilish,THE DINER,7808
8675,2024-11-04 03:06,Billie Eilish,LUNCH,179586
8676,2024-11-04 03:10,Billie Eilish,Therefore I Am,11251
8677,2024-11-04 03:10,Billie Eilish,NDA,12348
8678,2024-11-04 03:10,Billie Eilish,NDA,195776
8679,2024-11-04 03:11,Billie Eilish,Therefore I Am,20323
8680,2024-11-04 03:11,Billie Eilish,NDA,8645
8681,2024-11-04 03:14,Billie Eilish,Therefore I Am,173539
8682,2024-11-04 03:18,Billie Eilish,WILDFLOWER,261466
8683,2024-11-04 03:26,Billie Eilish,when the party's over,196077
8684,2024-11-04 03:29,Billie Eilish,THE DINER,186346
8685,2024-11-04 03:32,Billie Eilish,ilomilo,156370
8686,2024-11-04 03:35,Billie Eilish,bad guy,194087
8687,2024-11-04 03:40,Billie Eilish,THE GREATEST,293840
8688,2024-11-04 03:43,Billie Eilish,Male Fantasy,194886
8689,2024-11-04 03:47,Billie Eilish,SKINNY,219733
8690,2024-11-04 03:51,Billie Eilish,TV,281380
8691,2024-11-04 03:56,Billie Eilish,BITTERSUITE,298440
8692,2024-11-04 04:00,Billie Eilish,bury a friend,193143
8693,2024-11-04 04:03,Billie Eilish,Oxytocin,210232
8694,2024-11-04 05:17,Billie Eilish,you should see me in a crown,180952
8695,2024-11-04 05:19,Charli xcx,Guess featuring billie eilish,143330
8696,2024-11-04 05:23,Billie Eilish,everything i wanted,245425
8697,2024-11-04 05:27,Billie Eilish,BLUE,193596
8698,2024-11-04 05:30,Billie Eilish,lovely (with Khalid),200185
8699,2024-11-04 05:33,Billie Eilish,idontwannabeyouanymore,203569
8700,2024-11-04 05:37,Billie Eilish,ocean eyes,200379
8701,2024-11-04 05:43,Billie Eilish,L’AMOUR DE MA VIE,333986
8702,2024-11-04 05:47,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",5628
8703,2024-11-04 05:47,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],271969
8704,2024-11-04 05:52,Billie Eilish,Happier Than Ever,298899
8705,2024-11-04 05:56,Billie Eilish,BIRDS OF A FEATHER,210373
8706,2024-11-04 06:01,Billie Eilish,CHIHIRO,303440
8707,2024-11-04 06:04,Billie Eilish,LUNCH,179586
8708,2024-11-04 06:07,Billie Eilish,NDA,195776
8709,2024-11-04 06:11,Billie Eilish,Therefore I Am,173539
8710,2024-11-04 06:15,Billie Eilish,WILDFLOWER,261466
8711,2024-11-04 06:16,Billie Eilish,when the party's over,46760
8712,2024-11-04 06:19,Billie Eilish,THE DINER,186346
8713,2024-11-04 06:22,Billie Eilish,ilomilo,156370
8714,2024-11-04 06:25,Billie Eilish,bad guy,194087
8715,2024-11-04 06:30,Billie Eilish,THE GREATEST,293840
8716,2024-11-04 06:33,Billie Eilish,Male Fantasy,194886
8717,2024-11-04 06:34,Billie Eilish,SKINNY,41834
8718,2024-11-04 06:35,Billie Eilish,TV,45173
8719,2024-11-04 06:40,Billie Eilish,BITTERSUITE,297076
8720,2024-11-04 16:59,Billie Eilish,NDA,981
8721,2024-11-04 17:02,uniqe,ГЛАМУР,188411
8722,2024-11-04 17:05,uniqe,ГЛАМУР,1535
8723,2024-11-04 17:05,[Би-2],Серебро,147571
8724,2024-11-04 17:09,Joji,Glimpse of Us,233456
8725,2024-11-04 17:12,uniqe,ГЛАМУР,188411
8726,2024-11-04 17:13,[Би-2],Серебро,56031
8727,2024-11-04 18:27,Billie Eilish,LUNCH,1152
8728,2024-11-04 18:27,Billie Eilish,NDA,1013
8729,2024-11-04 18:30,Billie Eilish,NDA,195776
8730,2024-11-04 18:32,Billie Eilish,Therefore I Am,125938
8731,2024-11-04 18:36,Billie Eilish,WILDFLOWER,261466
8732,2024-11-04 18:40,Billie Eilish,when the party's over,196077
8733,2024-11-04 18:51,Billie Eilish,Therefore I Am,1088
8734,2024-11-04 18:51,Billie Eilish,when the party's over,661
8735,2024-11-04 18:51,Billie Eilish,ilomilo,1248
8736,2024-11-04 18:51,Billie Eilish,WILDFLOWER,448
8737,2024-11-04 18:51,Billie Eilish,THE DINER,53032
8738,2024-11-04 18:51,Billie Eilish,THE DINER,117
8739,2024-11-04 18:55,Billie Eilish,NDA,195776
8740,2024-11-04 18:57,Billie Eilish,Therefore I Am,173539
8741,2024-11-04 18:58,Billie Eilish,when the party's over,64
8742,2024-11-04 18:58,Billie Eilish,WILDFLOWER,34738
8743,2024-11-04 19:01,Billie Eilish,ilomilo,2475
8744,2024-11-04 19:01,Billie Eilish,THE DINER,186346
8745,2024-11-04 19:04,Billie Eilish,bad guy,194087
8746,2024-11-04 19:09,Billie Eilish,THE GREATEST,293840
8747,2024-11-04 19:22,Billie Eilish,Male Fantasy,43925
8748,2024-11-04 20:52,Amirchik,Эта любовь,840
8749,2024-11-04 20:52,Billie Eilish,NDA,640
8750,2024-11-04 20:52,Billie Eilish,NDA,2732
8751,2024-11-04 20:52,Billie Eilish,NDA,189488
8752,2024-11-04 20:52,Joji,Glimpse of Us,2340
8753,2024-11-04 20:56,uniqe,ГЛАМУР,2293
8754,2024-11-04 20:56,Joji,Glimpse of Us,870
8755,2024-11-04 20:56,Joji,Glimpse of Us,233456
8756,2024-11-04 20:59,Billie Eilish,NDA,195776
8757,2024-11-04 21:03,Joji,Glimpse of Us,233456
8758,2024-11-04 21:06,uniqe,ГЛАМУР,188411
8759,2024-11-04 21:09,uniqe,ГЛАМУР,188411
8760,2024-11-04 21:13,uniqe,ГЛАМУР,15023
8761,2024-11-04 21:13,uniqe,ГЛАМУР,188411
8762,2024-11-04 21:16,Billie Eilish,NDA,195776
8763,2024-11-04 21:18,Joji,Glimpse of Us,125943
8764,2024-11-04 21:19,uniqe,ГЛАМУР,65460
8765,2024-11-05 01:24,uniqe,ГЛАМУР,0
8766,2024-11-05 01:27,Billie Eilish,NDA,195776
8767,2024-11-05 01:31,Joji,Glimpse of Us,233456
8768,2024-11-05 01:34,uniqe,ГЛАМУР,188411
8769,2024-11-05 01:34,[Би-2],Серебро,22675
8770,2024-11-05 01:35,uniqe,ГЛАМУР,1060
8771,2024-11-05 01:35,Joji,Glimpse of Us,990
8772,2024-11-05 01:38,Billie Eilish,NDA,195776
8773,2024-11-05 01:42,Joji,Glimpse of Us,233456
8774,2024-11-05 01:45,uniqe,ГЛАМУР,188411
8775,2024-11-05 01:45,[Би-2],Серебро,9995
8776,2024-11-05 01:49,Charli xcx,Guess featuring billie eilish,6030
8777,2024-11-05 01:49,Billie Eilish,WILDFLOWER,230050
8778,2024-11-05 01:49,Billie Eilish,SKINNY,4130
8779,2024-11-05 01:49,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],130
8780,2024-11-05 01:49,Billie Eilish,Male Fantasy,240
8781,2024-11-05 01:52,Billie Eilish,Therefore I Am,8077
8782,2024-11-05 01:52,Billie Eilish,L’AMOUR DE MA VIE,154043
8783,2024-11-05 01:56,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],271969
8784,2024-11-05 01:59,Billie Eilish,LUNCH,179586
8785,2024-11-05 20:14,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",9893
8786,2024-11-05 20:20,Artem Pivovarov,Кислород,251518
8787,2024-11-05 20:24,#2Mashi,Инея,233344
8788,2024-11-05 20:27,Vremya i Steklo,Имя 505,220299
8789,2024-11-05 20:29,KARTASHOW,Золото - Rakurs & Ramirez Remix,88334
8790,2024-11-05 20:32,Billie Eilish,NDA,195776
8791,2024-11-05 20:34,Billie Eilish,Therefore I Am,92095
8792,2024-11-05 20:36,Billie Eilish,ilomilo,156370
8793,2024-11-05 20:37,Billie Eilish,you should see me in a crown,256
8794,2024-11-05 20:37,Billie Eilish,bad guy,29255
8795,2024-11-05 20:37,Billie Eilish,Oxytocin,2346
8796,2024-11-05 20:39,Charli xcx,Guess featuring billie eilish,143330
8797,2024-11-05 20:43,Billie Eilish,everything i wanted,245425
8798,2024-11-05 20:49,Billie Eilish,BLUE,343120
8799,2024-11-05 20:52,Billie Eilish,lovely (with Khalid),200185
8800,2024-11-05 20:56,Billie Eilish,ocean eyes,58384
8801,2024-11-05 20:56,Billie Eilish,idontwannabeyouanymore,203569
8802,2024-11-05 21:00,uniqe,ГЛАМУР,188411
8803,2024-11-05 21:00,[Би-2],Серебро,23774
8804,2024-11-05 21:03,Malbec,Гипнозы,163834
8805,2024-11-05 21:04,NЮ,Веснушки,448
8806,2024-11-05 21:04,HammAli & Navai,Девочка-война,3733
8807,2024-11-05 21:04,Nataliya Vlasova,Я у твоих ног 2.0,874
8808,2024-11-05 21:04,HammAli & Navai,А если это любовь?,76725
8809,2024-11-05 21:04,Artem Pivovarov,Кислород,3754
8810,2024-11-05 21:04,Vintage,Знак Водолея,874
8811,2024-11-05 21:06,Lusia Chebotina,ПЛАКАЛ ГОЛЛИВУД,142087
8812,2024-11-05 21:09,HammAli & Navai,Друг или враг,160285
8813,2024-11-05 21:10,Vintage,Ева,1578
8814,2024-11-05 21:10,HammAli & Navai,Любить - это так бесполезно,3818
8815,2024-11-05 21:10,HammAli & Navai,Любить - это так бесполезно,70798
8816,2024-11-05 21:14,Vintage,Ева,248760
8817,2024-11-05 21:15,Vremya i Steklo,Имя 505,9377
8818,2024-11-05 21:18,PIZZA,Назад,228330
8819,2024-11-05 21:21,ANNA ASTI,По барам,111449
8820,2024-11-06 16:44,Billie Eilish,BITTERSUITE,1365
8821,2024-11-06 16:50,Billie Eilish,CHIHIRO,303440
8822,2024-11-06 16:53,Billie Eilish,LUNCH,179586
8823,2024-11-06 16:56,Billie Eilish,NDA,195776
8824,2024-11-06 16:59,Billie Eilish,Therefore I Am,173539
8825,2024-11-06 17:03,Billie Eilish,WILDFLOWER,261466
8826,2024-11-06 17:07,Billie Eilish,when the party's over,196077
8827,2024-11-06 17:10,Billie Eilish,THE DINER,186346
8828,2024-11-06 17:12,Billie Eilish,ilomilo,156370
8829,2024-11-06 17:44,Billie Eilish,bad guy,194087
8830,2024-11-06 17:49,Billie Eilish,THE GREATEST,293840
8831,2024-11-06 17:52,Billie Eilish,Male Fantasy,194886
8832,2024-11-06 17:53,Billie Eilish,TV,1602
8833,2024-11-06 17:53,Billie Eilish,SKINNY,47958
8834,2024-11-06 17:58,Billie Eilish,BITTERSUITE,298440
8835,2024-11-06 18:01,Billie Eilish,bury a friend,193143
8836,2024-11-06 18:05,Billie Eilish,Oxytocin,210232
8837,2024-11-06 18:08,Billie Eilish,you should see me in a crown,180952
8838,2024-11-06 18:10,Charli xcx,Guess featuring billie eilish,143330
8839,2024-11-06 18:14,Billie Eilish,everything i wanted,245425
8840,2024-11-06 18:17,Billie Eilish,BLUE,153053
8841,2024-11-06 21:48,Joji,Glimpse of Us,323416
8842,2024-11-06 21:50,uniqe,ГЛАМУР,90444
8843,2024-11-06 23:24,VAVAN,Послала,160587
8844,2024-11-06 23:26,NЮ,Горевал,147692
8845,2024-11-06 23:29,HammAli & Navai,У окна,173795
8846,2024-11-06 23:31,HammAli & Navai,Друг или враг,160285
8847,2024-11-06 23:35,Zivert,Life,188000
8848,2024-11-06 23:39,HammAli & Navai,Пустите меня на танцпол,256271
8849,2024-11-06 23:42,Rauf & Faik,Если тебе будет грустно,191688
8850,2024-11-06 23:45,MONATIK,ВЕЧЕРиНОЧКА,1365
8851,2024-11-06 23:45,MONATIK,ВЕЧЕРиНОЧКА,234
8852,2024-11-06 23:45,HammAli & Navai,Птичка,190588
8853,2024-11-06 23:45,Okean Elzy,Коли тебе нема,14623
8854,2024-11-06 23:45,#2Mashi,Инея,746
8855,2024-11-06 23:45,Mirage,Снова вместе,3263
8856,2024-11-06 23:51,Mirage,Снова вместе,352120
8857,2024-11-06 23:55,MONATIK,ВЕЧЕРиНОЧКА,238956
8858,2024-11-06 23:59,#2Mashi,Инея,233344
8859,2024-11-07 00:00,HANNA,Омар Хайям,1535
8860,2024-11-07 00:00,Arthur Pirozhkov,Зацепила,36563
8861,2024-11-07 00:03,NЮ,Веснушки,101077
8862,2024-11-07 00:03,NЮ,Веснушки,0
8863,2024-11-07 00:10,Vera Brezhneva,Реальная жизнь,232851
8864,2024-11-07 00:14,Deesmi,Влюбился в неё,236602
8865,2024-11-07 00:17,Mari Kraimbrery,Океан,208173
8866,2024-11-07 00:21,Jah Khalib,Ты словно целая вселенная,224078
8867,2024-11-07 00:24,HammAli & Navai,Как тебя забыть,201602
8868,2024-11-07 00:28,Rauf & Faik,Колыбельная,1408
8869,2024-11-07 00:28,ALEKS ATAMAN,Снежинки,1493
8870,2024-11-07 00:28,Irina Dubtsova,О нем,27368
8871,2024-11-07 00:31,Mirage,Я не шучу,195480
8872,2024-11-07 00:35,Victoria Dayneko,Я просто сразу от тебя уйду,216480
8873,2024-11-07 00:38,HammАli,"Не плачь, не реви",192077
8874,2024-11-07 00:41,5sta Family,Зачем,211899
8875,2024-11-07 00:44,JONY,Аллея,142670
8876,2024-11-07 00:49,Basta,неболей,334886
8877,2024-11-07 00:53,Geegun,ДНК (feat. Артем Качер),204000
8878,2024-11-07 00:59,HammAli & Navai,Любить - это так бесполезно,200905
8879,2024-11-07 16:12,Billie Eilish,NDA,195776
8880,2024-11-07 16:16,Joji,Glimpse of Us,233456
8881,2024-11-07 16:17,uniqe,ГЛАМУР,37495
8882,2024-11-07 16:20,uniqe,ГЛАМУР,150925
8883,2024-11-07 16:25,[Би-2],Серебро,277120
8884,2024-11-07 16:28,Ласковый Май,Белые розы,182984
8885,2024-11-07 16:28,Billie Eilish,NDA,250
8886,2024-11-07 16:31,Billie Eilish,Therefore I Am,5503
8887,2024-11-07 16:31,Billie Eilish,NDA,195776
8888,2024-11-07 16:34,Billie Eilish,LUNCH,179586
8889,2024-11-07 16:37,Billie Eilish,Therefore I Am,4536
8890,2024-11-07 16:37,Billie Eilish,NDA,195776
8891,2024-11-07 16:42,Billie Eilish,WILDFLOWER,261466
8892,2024-11-07 16:45,Billie Eilish,when the party's over,196077
8893,2024-11-07 16:48,Billie Eilish,THE DINER,186346
8894,2024-11-07 16:50,Billie Eilish,ilomilo,156370
8895,2024-11-07 16:52,Billie Eilish,bad guy,64728
8896,2024-11-07 16:52,Billie Eilish,Male Fantasy,860
8897,2024-11-07 16:52,Billie Eilish,THE GREATEST,490
8898,2024-11-07 16:56,Billie Eilish,THE GREATEST,268370
8899,2024-11-07 16:58,Charli xcx,Guess featuring billie eilish,143330
8900,2024-11-07 16:59,Billie Eilish,everything i wanted,15389
8901,2024-11-07 17:01,Billie Eilish,BLUE,146870
8902,2024-11-07 17:01,Billie Eilish,ocean eyes,860
8903,2024-11-07 17:01,Billie Eilish,lovely (with Khalid),2030
8904,2024-11-07 17:01,Billie Eilish,idontwannabeyouanymore,980
8905,2024-11-07 17:07,Billie Eilish,L’AMOUR DE MA VIE,333986
8906,2024-11-07 17:09,Billie Eilish,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],122063
